"id","nombre","linea","categoria","tipo","precio_actual","moneda_actual","precio_base_usd","comision_paypal_porcentaje","comision_paypal_fija_usd","precio_paypal_calculado_usd","precio_venta_usd","estado_precio","archivo_fuente"
"instalaciones-electricas","Instalaciones eléctricas","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":60,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","60","5.40","0.30","63.742072","69","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"instrumentacion-industrial","Instrumentación industrial","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"interpretacion-y-produccion-de-textos-tecnicos","Interpretación y producción de textos técnicos","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"investigacion-e-innovacion-tecnologica","Investigación e innovación tecnológica","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":45,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","45","5.40","0.30","47.885836","49","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"legislacion-e-insercion-laboral","Legislación e inserción laboral","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"logica-y-funciones","Lógica y funciones","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"medio-ambiente-y-desarrollo-sostenible","Medio ambiente y desarrollo sostenible","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"microcontroladores-i","Microcontroladores I","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"microcontroladores-ii","Microcontroladores II","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"maquinas-electricas-y-tableros-industriales","Máquinas eléctricas y tableros industriales","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"ofimatica-para-tecnicos-y-emprendedores","Ofimática para técnicos y emprendedores","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"proyecto-electronico-i","Proyecto electrónico I","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"proyecto-electronico-ii","Proyecto electrónico II","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"proyectos-de-investigacion-e-innovacion-tecnologica","Proyectos de investigación e innovación tecnológica","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"redes-industriales-i","Redes industriales I","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"redes-industriales-ii","Redes industriales II","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"sistemas-de-mando-neumatico-e-hidraulico","Sistemas de mando neumático e hidráulico","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"sistemas-digitales-para-electronica-industrial","Sistemas digitales para electrónica industrial","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"sociedad-y-economia-en-la-globalizacion","Sociedad y economía en la globalización","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"tecnicas-de-comunicacion-para-tecnicos","Técnicas de comunicación para técnicos","TW Educa","Electrónica industrial, automatización y control","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":30,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"qgis-basico","QGIS Básico","TW Educa","GIS y geomática","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":50,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","50","5.40","0.30","53.171248","59","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"qgis-aplicado-a-cuencas-hidrograficas","QGIS aplicado a cuencas hidrográficas","TW Educa","GIS y geomática","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":60,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","60","5.40","0.30","63.742072","69","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"aplicaciones-de-negocios-electronicos","Aplicaciones de negocios electrónicos","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"articulo-cientifico-para-ingenieria","Artículo científico para ingeniería","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":55,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","55","5.40","0.30","58.456660","59","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"costos-y-presupuesto-para-proyectos-tecnologicos","Costos y presupuesto para proyectos tecnológicos","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":45,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","45","5.40","0.30","47.885836","49","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"diseno-y-gestion-de-procesos-organizacionales","Diseño y gestión de procesos organizacionales","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"estadistica-para-investigacion-cientifica","Estadística para investigación científica","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":70,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","70","5.40","0.30","74.312897","79","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"formulacion-y-evaluacion-de-proyectos-de-inversion","Formulación y evaluación de proyectos de inversión","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"gestion-de-procesos-tecnologicos","Gestión de procesos tecnológicos","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"gestion-del-conocimiento","Gestión del conocimiento","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":55,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","55","5.40","0.30","58.456660","59","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"ingenieria-economica-y-financiera","Ingeniería económica y financiera","TW Educa","Gestión tecnológica e investigación","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":55,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","55","5.40","0.30","58.456660","59","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
